id,time,country,studies,socpro,age,gender,official_vote,opinion_on_system,rule_1,rule_2,rule_3,rule_4
721,2022-04-11,FR,superieur,liberal,40-49,h,Emmanuel Macron,-2.0,scores_4_neg,irv_1,scores_4_pos,majority_judgement_7
722,2022-04-11,FR,superieur,prive,30-39,f,Jean-Luc Mélenchon,-2.0,scores_3_neg,irv_1,scores_3_pos,majority_judgement_5
723,2022-04-11,FR,superieur,public,50-59,h,Jean-Luc Mélenchon,-2.0,approval,irv_2,scores_4_pos,majority_judgement_7
724,2022-04-11,FR,superieur,prive,18-29,h,Jean-Luc Mélenchon,-1.0,scores_3_neg,irv_1,scores_3_pos,majority_judgement_7
725,2022-04-11,FR,superieur,liberal,30-39,h,Jean-Luc Mélenchon,-2.0,scores_3_neg,borda,scores_3_pos,majority_judgement_5
726,2022-04-11,FR,superieur,prive,18-29,h,ni,-1.0,approval,irv_2,scores_3_neg,majority_judgement_5
727,2022-04-11,FR,superieur,etudiant,18-29,f,Jean-Luc Mélenchon,0.0,scores_3_neg,irv_1,scores_3_pos,majority_judgement_7
728,2022-04-11,FR,superieur,public,18-29,f,Fabien Roussel,-2.0,approval,irv_2,scores_3_neg,majority_judgement_5
729,2022-04-11,FR,superieur,prive,40-49,h,Emmanuel Macron,1.0,approval,irv_1,scores_3_neg,majority_judgement_5
730,2022-04-11,FR,superieur,public,30-39,h,Jean-Luc Mélenchon,-2.0,approval,irv_1,scores_3_neg,majority_judgement_7
731,2022-04-11,FR,,,,,,,scores_4_neg,irv_1,scores_4_pos,majority_judgement_7
732,2022-04-11,FR,superieur,chomage,30-39,h,Jean-Luc Mélenchon,-2.0,scores_4_neg,irv_1,scores_4_pos,majority_judgement_5
733,2022-04-11,FR,secondaire,liberal,18-29,h,Jean-Luc Mélenchon,-2.0,approval,irv_2,scores_3_neg,majority_judgement_5
734,2022-04-11,FR,superieur,liberal,30-39,h,Yannick Jadot,-1.0,approval,irv_2,scores_3_neg,majority_judgement_7
735,2022-04-11,FR,superieur,public,18-29,f,Jean-Luc Mélenchon,-2.0,approval,borda,scores_4_pos,majority_judgement_7
736,2022-04-11,FR,superieur,prive,30-39,h,Jean-Luc Mélenchon,-1.0,approval,irv_1,scores_4_neg,majority_judgement_5
737,2022-04-11,FR,superieur,prive,30-39,h,Jean-Luc Mélenchon,-2.0,approval,borda,scores_4_neg,majority_judgement_5
738,2022-04-11,FR,superieur,prive,30-39,f,Emmanuel Macron,-1.0,scores_3_neg,irv_2,scores_3_pos,majority_judgement_5
739,2022-04-11,FR,superieur,public,30-39,f,Anne Hidalgo,-1.0,scores_3_neg,irv_1,scores_3_pos,majority_judgement_7
740,2022-04-11,FR,superieur,etudiant,18-29,h,Fabien Roussel,-2.0,scores_3_neg,irv_2,scores_3_pos,majority_judgement_7
741,2022-04-11,FR,superieur,chomage,30-39,h,Emmanuel Macron,0.0,approval,borda,scores_4_neg,majority_judgement_7
742,2022-04-11,FR,superieur,liberal,30-39,h,Jean-Luc Mélenchon,-2.0,approval,irv_1,scores_4_neg,majority_judgement_5
743,2022-04-11,FR,superieur,prive,40-49,h,Emmanuel Macron,1.0,scores_3_neg,irv_2,scores_3_pos,majority_judgement_7
744,2022-04-11,FR,superieur,etudiant,18-29,h,Fabien Roussel,-2.0,approval,irv_2,scores_4_pos,majority_judgement_7
745,2022-04-11,FR,superieur,prive,18-29,h,Jean-Luc Mélenchon,-1.0,scores_3_neg,irv_2,scores_3_pos,majority_judgement_5
746,2022-04-11,FR,superieur,prive,18-29,f,Jean-Luc Mélenchon,-1.0,scores_4_neg,borda,scores_4_pos,majority_judgement_7
747,2022-04-11,FR,superieur,prive,30-39,h,Jean-Luc Mélenchon,-1.0,approval,borda,scores_4_pos,majority_judgement_7
748,2022-04-11,FR,superieur,prive,30-39,h,Jean-Luc Mélenchon,-2.0,scores_4_neg,irv_2,scores_4_pos,majority_judgement_5
749,2022-04-11,FR,superieur,prive,18-29,h,Emmanuel Macron,0.0,approval,borda,scores_4_neg,majority_judgement_5
750,2022-04-11,FR,superieur,public,40-49,h,Jean-Luc Mélenchon,-2.0,approval,irv_1,scores_4_neg,majority_judgement_5
751,2022-04-11,FR,superieur,public,30-39,h,Jean-Luc Mélenchon,-2.0,approval,irv_2,scores_3_neg,majority_judgement_5
752,2022-04-11,FR,superieur,etudiant,18-29,f,Jean-Luc Mélenchon,-1.0,approval,irv_1,scores_3_neg,majority_judgement_5
753,2022-04-11,FR,superieur,,60-69,h,Jean-Luc Mélenchon,-2.0,approval,irv_1,scores_3_neg,majority_judgement_7
754,2022-04-11,FR,superieur,public,18-29,h,Yannick Jadot,-2.0,approval,irv_2,scores_4_neg,majority_judgement_5
755,2022-04-11,FR,secondaire,liberal,40-49,h,Jean Lassalle,-2.0,scores_4_neg,irv_1,scores_4_pos,majority_judgement_7
756,2022-04-11,FR,secondaire,prive,60-69,h,Jean-Luc Mélenchon,-2.0,approval,irv_1,scores_4_pos,majority_judgement_7
757,2022-04-11,FR,superieur,liberal,40-49,f,Jean-Luc Mélenchon,-2.0,scores_3_neg,borda,scores_3_pos,majority_judgement_5
758,2022-04-11,FR,,,,,,,scores_4_neg,irv_2,scores_4_pos,majority_judgement_5
759,2022-04-11,FR,superieur,etudiant,18-29,f,Jean-Luc Mélenchon,-1.0,approval,borda,scores_4_neg,majority_judgement_5
760,2022-04-11,FR,superieur,public,40-49,h,Jean-Luc Mélenchon,-2.0,approval,irv_1,scores_3_neg,majority_judgement_5
761,2022-04-11,FR,superieur,prive,18-29,f,Jean-Luc Mélenchon,-1.0,approval,irv_1,scores_4_pos,majority_judgement_5
762,2022-04-11,FR,superieur,liberal,40-49,h,Jean-Luc Mélenchon,-1.0,approval,irv_2,scores_4_pos,majority_judgement_5
763,2022-04-11,FR,superieur,etudiant,40-49,f,Jean-Luc Mélenchon,-2.0,scores_4_neg,borda,scores_4_pos,majority_judgement_7
764,2022-04-11,FR,superieur,prive,18-29,f,Emmanuel Macron,0.0,scores_4_neg,irv_1,scores_4_pos,majority_judgement_5
765,2022-04-11,FR,superieur,etudiant,18-29,h,Jean-Luc Mélenchon,-2.0,approval,borda,scores_3_neg,majority_judgement_5
766,2022-04-11,FR,,,,,Jean-Luc Mélenchon,,scores_4_neg,borda,scores_4_pos,majority_judgement_7
767,2022-04-11,FR,superieur,etudiant,18-29,h,Anne Hidalgo,-2.0,scores_3_neg,irv_1,scores_3_pos,majority_judgement_7
768,2022-04-11,FR,superieur,public,18-29,f,Jean-Luc Mélenchon,-2.0,scores_3_neg,irv_2,scores_3_pos,majority_judgement_5
769,2022-04-11,FR,superieur,public,18-29,f,blanc,-1.0,approval,irv_1,scores_4_pos,majority_judgement_5
770,2022-04-11,FR,superieur,etudiant,18-29,h,Jean-Luc Mélenchon,-2.0,approval,borda,scores_4_neg,majority_judgement_7
771,2022-04-11,FR,superieur,prive,30-39,h,Jean-Luc Mélenchon,-2.0,approval,irv_2,scores_3_neg,majority_judgement_7
772,2022-04-11,FR,superieur,etudiant,18-29,h,Jean-Luc Mélenchon,,approval,borda,scores_4_neg,majority_judgement_7
773,2022-04-11,FR,superieur,retraite,+70,f,Jean-Luc Mélenchon,-2.0,approval,irv_2,scores_4_neg,majority_judgement_5
774,2022-04-11,FR,superieur,etudiant,18-29,h,Emmanuel Macron,1.0,scores_4_neg,borda,scores_4_pos,majority_judgement_7
775,2022-04-11,FR,superieur,etudiant,18-29,f,Emmanuel Macron,1.0,approval,borda,scores_4_neg,majority_judgement_7
776,2022-04-11,FR,superieur,etudiant,18-29,h,Jean-Luc Mélenchon,-1.0,scores_4_neg,irv_2,scores_4_pos,majority_judgement_5
777,2022-04-11,FR,superieur,prive,18-29,h,Emmanuel Macron,-1.0,approval,irv_2,scores_4_neg,majority_judgement_5
778,2022-04-11,FR,superieur,prive,18-29,h,Emmanuel Macron,-1.0,approval,borda,scores_3_neg,majority_judgement_7
779,2022-04-11,FR,superieur,prive,18-29,h,Emmanuel Macron,2.0,scores_3_neg,irv_2,scores_3_pos,majority_judgement_7
780,2022-04-11,FR,superieur,prive,18-29,h,Emmanuel Macron,1.0,approval,borda,scores_4_pos,majority_judgement_7
781,2022-04-11,FR,superieur,liberal,30-39,f,Jean-Luc Mélenchon,-2.0,approval,irv_1,scores_4_pos,majority_judgement_7
782,2022-04-11,FR,superieur,liberal,50-59,h,Jean-Luc Mélenchon,0.0,scores_4_neg,irv_1,scores_4_pos,majority_judgement_5
783,2022-04-11,FR,superieur,etudiant,18-29,h,Jean-Luc Mélenchon,-2.0,approval,borda,scores_4_pos,majority_judgement_5
784,2022-04-11,DK,superieur,etudiant,18-29,f,Jean-Luc Mélenchon,-1.0,approval,borda,scores_4_pos,majority_judgement_5
785,2022-04-11,FR,superieur,etudiant,18-29,f,Jean-Luc Mélenchon,-2.0,scores_3_neg,irv_1,scores_3_pos,majority_judgement_7
786,2022-04-11,FR,superieur,public,18-29,h,Jean-Luc Mélenchon,-2.0,scores_3_neg,borda,scores_3_pos,majority_judgement_5
787,2022-04-11,FR,nspp,nspp,nspp,nspp,Jean-Luc Mélenchon,,approval,irv_1,scores_4_pos,majority_judgement_5
788,2022-04-11,FR,superieur,autre,40-49,f,Jean-Luc Mélenchon,-1.0,scores_3_neg,irv_2,scores_3_pos,majority_judgement_7
789,2022-04-11,FR,superieur,prive,18-29,h,Emmanuel Macron,,approval,irv_2,scores_4_pos,majority_judgement_5
790,2022-04-11,FR,superieur,liberal,60-69,h,Jean-Luc Mélenchon,-1.0,approval,irv_1,scores_4_pos,majority_judgement_7
791,2022-04-11,FR,superieur,prive,18-29,f,nspp,-2.0,scores_4_neg,irv_1,scores_4_pos,majority_judgement_7
792,2022-04-11,FR,superieur,etudiant,18-29,f,Jean-Luc Mélenchon,-2.0,approval,borda,scores_3_neg,majority_judgement_7
793,2022-04-11,FR,,public,18-29,h,Jean-Luc Mélenchon,-2.0,approval,irv_2,scores_4_neg,majority_judgement_7
794,2022-04-11,FR,superieur,prive,18-29,h,Eric Zemmour,1.0,approval,irv_1,scores_3_neg,majority_judgement_7
795,2022-04-11,FR,superieur,nspp,18-29,h,Jean-Luc Mélenchon,-1.0,approval,irv_1,scores_4_neg,majority_judgement_7
796,2022-04-11,FR,superieur,etudiant,18-29,f,Jean-Luc Mélenchon,-1.0,approval,irv_2,scores_4_pos,majority_judgement_7
797,2022-04-11,FR,superieur,etudiant,18-29,f,Jean-Luc Mélenchon,-1.0,scores_4_neg,irv_1,scores_4_pos,majority_judgement_5
798,2022-04-11,GB,superieur,etudiant,18-29,f,Jean-Luc Mélenchon,-2.0,scores_3_neg,borda,scores_3_pos,majority_judgement_5
799,2022-04-11,FR,superieur,prive,30-39,f,Jean-Luc Mélenchon,-2.0,approval,borda,scores_4_pos,majority_judgement_5
800,2022-04-11,FR,superieur,etudiant,18-29,h,Jean-Luc Mélenchon,-2.0,approval,borda,scores_4_neg,majority_judgement_5
801,2022-04-11,FR,superieur,public,30-39,h,,-1.0,approval,irv_1,scores_4_neg,majority_judgement_7
802,2022-04-11,FR,superieur,liberal,60-69,h,Emmanuel Macron,1.0,scores_3_neg,irv_1,scores_3_pos,majority_judgement_5
803,2022-04-11,FR,superieur,public,40-49,f,Jean-Luc Mélenchon,-2.0,scores_3_neg,irv_1,scores_3_pos,majority_judgement_5
804,2022-04-11,FR,superieur,prive,18-29,h,ni,-1.0,scores_3_neg,irv_1,scores_3_pos,majority_judgement_5
805,2022-04-11,FR,superieur,prive,18-29,h,Jean-Luc Mélenchon,-2.0,approval,irv_2,scores_4_neg,majority_judgement_7
806,2022-04-11,FR,superieur,public,40-49,h,Jean-Luc Mélenchon,-2.0,scores_4_neg,irv_2,scores_4_pos,majority_judgement_7
807,2022-04-11,FR,superieur,liberal,30-39,h,Jean-Luc Mélenchon,,approval,borda,scores_4_pos,majority_judgement_5
808,2022-04-11,FR,superieur,prive,30-39,h,Jean-Luc Mélenchon,-1.0,scores_3_neg,irv_2,scores_3_pos,majority_judgement_5
809,2022-04-11,FR,superieur,etudiant,18-29,f,Jean-Luc Mélenchon,-1.0,approval,irv_1,scores_4_pos,majority_judgement_7
810,2022-04-11,FR,superieur,etudiant,18-29,h,Jean-Luc Mélenchon,-1.0,scores_3_neg,borda,scores_3_pos,majority_judgement_7
811,2022-04-11,FR,superieur,etudiant,18-29,f,Jean-Luc Mélenchon,-2.0,approval,irv_1,scores_3_neg,majority_judgement_5
812,2022-04-11,FR,superieur,prive,18-29,h,Jean-Luc Mélenchon,-2.0,approval,borda,scores_4_neg,majority_judgement_5
813,2022-04-11,FR,,,,,Jean-Luc Mélenchon,,approval,irv_1,scores_4_pos,majority_judgement_5
814,2022-04-11,FR,superieur,public,60-69,h,Emmanuel Macron,1.0,scores_4_neg,irv_2,scores_4_pos,majority_judgement_5
815,2022-04-11,FR,superieur,etudiant,18-29,h,Marine Le Pen,-1.0,approval,borda,scores_3_neg,majority_judgement_5
816,2022-04-11,FR,superieur,prive,18-29,h,Jean-Luc Mélenchon,-2.0,approval,irv_2,scores_4_pos,majority_judgement_7
817,2022-04-11,FR,superieur,prive,30-39,f,Jean-Luc Mélenchon,-2.0,approval,irv_2,scores_4_neg,majority_judgement_7
818,2022-04-11,FR,superieur,public,,h,Jean-Luc Mélenchon,-2.0,scores_3_neg,irv_1,scores_3_pos,majority_judgement_7
819,2022-04-11,FR,superieur,prive,30-39,h,Anne Hidalgo,1.0,approval,borda,scores_4_neg,majority_judgement_5
820,2022-04-11,FR,superieur,liberal,18-29,f,ni,-2.0,scores_3_neg,borda,scores_3_pos,majority_judgement_5
821,2022-04-11,FR,superieur,etudiant,18-29,h,Jean-Luc Mélenchon,-1.0,scores_3_neg,irv_1,scores_3_pos,majority_judgement_5
822,2022-04-11,FR,superieur,prive,30-39,h,ni,0.0,approval,borda,scores_4_pos,majority_judgement_5
823,2022-04-11,FR,superieur,prive,18-29,h,Jean-Luc Mélenchon,-2.0,approval,irv_2,scores_4_pos,majority_judgement_5
824,2022-04-11,FR,superieur,public,30-39,f,Philippe Poutou,-2.0,scores_4_neg,irv_1,scores_4_pos,majority_judgement_5
825,2022-04-11,FR,superieur,prive,18-29,h,Jean-Luc Mélenchon,,approval,borda,scores_3_neg,majority_judgement_7
826,2022-04-11,FR,superieur,public,50-59,h,nspp,1.0,approval,irv_1,scores_4_pos,majority_judgement_5
827,2022-04-11,FR,superieur,prive,30-39,h,Jean-Luc Mélenchon,-1.0,approval,irv_2,scores_3_neg,majority_judgement_7
828,2022-04-11,FR,superieur,etudiant,18-29,h,Jean-Luc Mélenchon,-1.0,scores_4_neg,irv_1,scores_4_pos,majority_judgement_5
829,2022-04-11,FR,superieur,prive,18-29,h,Jean-Luc Mélenchon,-2.0,approval,irv_2,scores_3_neg,majority_judgement_7
830,2022-04-11,FR,superieur,prive,18-29,f,Jean-Luc Mélenchon,-2.0,approval,irv_1,scores_4_neg,majority_judgement_7
831,2022-04-11,FR,superieur,,40-49,f,Jean-Luc Mélenchon,1.0,scores_3_neg,irv_2,scores_3_pos,majority_judgement_7
832,2022-04-11,FR,superieur,etudiant,18-29,h,Jean-Luc Mélenchon,-2.0,approval,borda,scores_4_neg,majority_judgement_5
833,2022-04-11,FR,secondaire,public,30-39,h,Marine Le Pen,1.0,approval,irv_2,scores_4_neg,majority_judgement_5
834,2022-04-11,FR,superieur,public,40-49,h,Emmanuel Macron,-2.0,scores_3_neg,irv_1,scores_3_pos,majority_judgement_7
835,2022-04-11,FR,secondaire,etudiant,18-29,h,Jean-Luc Mélenchon,-2.0,approval,irv_1,scores_4_neg,majority_judgement_5
836,2022-04-11,FR,superieur,public,18-29,h,Jean-Luc Mélenchon,-2.0,approval,irv_2,scores_4_pos,majority_judgement_5
837,2022-04-11,FR,superieur,public,30-39,h,Jean-Luc Mélenchon,-2.0,approval,borda,scores_4_pos,majority_judgement_5
838,2022-04-11,FR,superieur,prive,18-29,nspp,Emmanuel Macron,-2.0,approval,irv_1,scores_3_neg,majority_judgement_5
839,2022-04-11,FR,superieur,etudiant,18-29,h,Jean-Luc Mélenchon,-2.0,approval,irv_2,scores_4_neg,majority_judgement_5
840,2022-04-11,FR,superieur,liberal,30-39,h,ni,-2.0,approval,borda,scores_4_pos,majority_judgement_5
841,2022-04-11,FR,superieur,prive,18-29,h,Jean-Luc Mélenchon,-2.0,approval,irv_1,scores_3_neg,majority_judgement_5
842,2022-04-11,FR,secondaire,etudiant,18-29,f,Jean-Luc Mélenchon,0.0,approval,irv_2,scores_4_pos,majority_judgement_5
843,2022-04-11,FR,superieur,etudiant,18-29,h,Jean-Luc Mélenchon,-2.0,approval,irv_1,scores_4_pos,majority_judgement_5
844,2022-04-11,FR,superieur,autre,18-29,f,Jean-Luc Mélenchon,-2.0,scores_3_neg,irv_1,scores_3_pos,majority_judgement_5
845,2022-04-11,FR,superieur,chomage,18-29,h,Jean-Luc Mélenchon,-2.0,approval,borda,scores_4_pos,majority_judgement_7
846,2022-04-11,FR,superieur,etudiant,18-29,h,Jean-Luc Mélenchon,-2.0,scores_4_neg,irv_2,scores_4_pos,majority_judgement_7
847,2022-04-11,FR,superieur,public,18-29,h,Jean-Luc Mélenchon,-2.0,approval,irv_2,scores_4_pos,majority_judgement_5
848,2022-04-11,FR,superieur,liberal,30-39,f,Jean-Luc Mélenchon,-2.0,approval,borda,scores_3_neg,majority_judgement_5
849,2022-04-11,FR,superieur,etudiant,18-29,h,Jean-Luc Mélenchon,-1.0,scores_4_neg,borda,scores_4_pos,majority_judgement_7
850,2022-04-11,FR,superieur,prive,40-49,f,Jean-Luc Mélenchon,-1.0,approval,irv_1,scores_4_neg,majority_judgement_5
851,2022-04-11,FR,superieur,etudiant,18-29,f,Emmanuel Macron,1.0,scores_3_neg,irv_2,scores_3_pos,majority_judgement_5
852,2022-04-11,FR,superieur,prive,18-29,h,Anne Hidalgo,-2.0,scores_4_neg,irv_2,scores_4_pos,majority_judgement_7
853,2022-04-11,FR,superieur,liberal,30-39,h,Jean-Luc Mélenchon,,scores_3_neg,irv_1,scores_3_pos,majority_judgement_5
854,2022-04-11,FR,superieur,prive,18-29,h,Jean-Luc Mélenchon,-2.0,approval,irv_1,scores_3_neg,majority_judgement_7
855,2022-04-11,FR,superieur,prive,18-29,f,Jean-Luc Mélenchon,-1.0,scores_4_neg,irv_2,scores_4_pos,majority_judgement_5
856,2022-04-11,FR,secondaire,etudiant,0-18,h,m18,-2.0,approval,borda,scores_4_pos,majority_judgement_5
857,2022-04-11,FR,superieur,public,40-49,h,Philippe Poutou,-2.0,scores_4_neg,irv_2,scores_4_pos,majority_judgement_5
858,2022-04-11,FR,superieur,prive,18-29,f,Jean-Luc Mélenchon,-2.0,scores_3_neg,borda,scores_3_pos,majority_judgement_7
859,2022-04-11,FR,superieur,prive,30-39,h,Emmanuel Macron,0.0,scores_4_neg,irv_1,scores_4_pos,majority_judgement_5
860,2022-04-11,FR,superieur,etudiant,18-29,h,Jean-Luc Mélenchon,-2.0,approval,irv_2,scores_3_neg,majority_judgement_5
861,2022-04-11,FR,superieur,etudiant,18-29,h,Jean-Luc Mélenchon,-2.0,scores_3_neg,irv_1,scores_3_pos,majority_judgement_5
862,2022-04-11,FR,superieur,etudiant,18-29,h,Jean-Luc Mélenchon,-2.0,scores_4_neg,borda,scores_4_pos,majority_judgement_5
863,2022-04-11,FR,superieur,etudiant,18-29,h,Jean-Luc Mélenchon,-1.0,approval,borda,scores_4_neg,majority_judgement_5
864,2022-04-11,FR,superieur,prive,18-29,h,Jean-Luc Mélenchon,-2.0,approval,irv_2,scores_4_neg,majority_judgement_5
865,2022-04-11,FR,superieur,etudiant,18-29,h,Emmanuel Macron,0.0,approval,irv_1,scores_4_neg,majority_judgement_7
866,2022-04-11,FR,secondaire,etudiant,18-29,nspp,Jean-Luc Mélenchon,0.0,approval,irv_1,scores_4_pos,majority_judgement_5
867,2022-04-11,FR,superieur,public,30-39,h,Jean-Luc Mélenchon,-1.0,approval,borda,scores_3_neg,majority_judgement_5
868,2022-04-11,FR,superieur,prive,18-29,h,Jean-Luc Mélenchon,-1.0,scores_3_neg,borda,scores_3_pos,majority_judgement_5
869,2022-04-11,MQ,superieur,public,30-39,h,Jean-Luc Mélenchon,-2.0,scores_4_neg,irv_2,scores_4_pos,majority_judgement_5
870,2022-04-11,FR,superieur,liberal,40-49,f,Jean-Luc Mélenchon,2.0,scores_3_neg,borda,scores_3_pos,majority_judgement_7
871,2022-04-11,FR,superieur,etudiant,18-29,h,Jean-Luc Mélenchon,-2.0,scores_4_neg,irv_2,scores_4_pos,majority_judgement_5
872,2022-04-11,FR,secondaire,chomage,30-39,f,Jean-Luc Mélenchon,-1.0,approval,irv_1,scores_4_neg,majority_judgement_5
873,2022-04-11,FR,superieur,public,30-39,f,Jean-Luc Mélenchon,-2.0,scores_3_neg,irv_2,scores_3_pos,majority_judgement_7
874,2022-04-11,FR,superieur,prive,18-29,h,Emmanuel Macron,2.0,approval,irv_1,scores_3_neg,majority_judgement_5
875,2022-04-11,FR,superieur,chomage,18-29,f,Jean-Luc Mélenchon,-2.0,scores_3_neg,irv_2,scores_3_pos,majority_judgement_7
876,2022-04-11,BE,superieur,prive,30-39,nspp,Jean-Luc Mélenchon,-2.0,scores_4_neg,irv_2,scores_4_pos,majority_judgement_7
877,2022-04-11,FR,superieur,public,40-49,h,Emmanuel Macron,-1.0,approval,borda,scores_4_neg,majority_judgement_7
878,2022-04-11,FR,superieur,public,18-29,h,Jean-Luc Mélenchon,-2.0,scores_3_neg,irv_1,scores_3_pos,majority_judgement_5
879,2022-04-11,FR,secondaire,public,40-49,f,Jean-Luc Mélenchon,-2.0,approval,irv_2,scores_3_neg,majority_judgement_7
880,2022-04-11,FR,superieur,chomage,18-29,h,Jean-Luc Mélenchon,-2.0,scores_3_neg,irv_1,scores_3_pos,majority_judgement_7
881,2022-04-11,FR,superieur,etudiant,18-29,h,Jean-Luc Mélenchon,-2.0,approval,irv_1,scores_4_neg,majority_judgement_7
882,2022-04-11,CA,superieur,liberal,40-49,h,abstention,-2.0,approval,irv_2,scores_4_neg,majority_judgement_7
883,2022-04-11,CH,superieur,public,30-39,h,Jean-Luc Mélenchon,-2.0,approval,borda,scores_4_pos,majority_judgement_7
884,2022-04-11,FR,superieur,public,30-39,f,Emmanuel Macron,-1.0,approval,irv_2,scores_4_neg,majority_judgement_5
885,2022-04-11,FR,superieur,etudiant,18-29,h,Jean-Luc Mélenchon,-2.0,approval,borda,scores_4_pos,majority_judgement_7
886,2022-04-11,FR,superieur,public,40-49,f,Yannick Jadot,0.0,scores_4_neg,borda,scores_4_pos,majority_judgement_7
887,2022-04-11,FR,nspp,etudiant,18-29,h,Emmanuel Macron,0.0,approval,borda,scores_4_neg,majority_judgement_7
888,2022-04-11,FR,superieur,liberal,30-39,h,Jean-Luc Mélenchon,-2.0,scores_4_neg,borda,scores_4_pos,majority_judgement_7
889,2022-04-11,FR,superieur,prive,30-39,h,Jean-Luc Mélenchon,-2.0,approval,irv_1,scores_4_neg,majority_judgement_5
890,2022-04-11,FR,nspp,etudiant,nspp,h,Jean-Luc Mélenchon,-2.0,scores_4_neg,irv_2,scores_4_pos,majority_judgement_5
891,2022-04-11,FR,superieur,etudiant,18-29,h,Jean-Luc Mélenchon,,scores_3_neg,borda,scores_3_pos,majority_judgement_5
892,2022-04-11,FR,superieur,etudiant,18-29,h,Jean-Luc Mélenchon,-2.0,approval,borda,scores_3_neg,majority_judgement_7
893,2022-04-11,FR,superieur,etudiant,18-29,f,Yannick Jadot,-2.0,approval,irv_1,scores_3_neg,majority_judgement_7
894,2022-04-11,FR,superieur,prive,40-49,h,Jean-Luc Mélenchon,-1.0,scores_3_neg,borda,scores_3_pos,majority_judgement_5
895,2022-04-11,FR,secondaire,liberal,40-49,f,Jean-Luc Mélenchon,-2.0,scores_3_neg,irv_2,scores_3_pos,majority_judgement_7
896,2022-04-11,FR,superieur,prive,18-29,h,Jean-Luc Mélenchon,-2.0,approval,irv_1,scores_4_neg,majority_judgement_5
897,2022-04-11,FR,superieur,prive,18-29,f,Emmanuel Macron,-2.0,approval,borda,scores_4_pos,majority_judgement_5
898,2022-04-11,FR,superieur,etudiant,18-29,h,Jean-Luc Mélenchon,-2.0,scores_3_neg,borda,scores_3_pos,majority_judgement_5
899,2022-04-11,FR,superieur,prive,30-39,h,Emmanuel Macron,-2.0,approval,irv_2,scores_4_neg,majority_judgement_5
900,2022-04-11,FR,superieur,etudiant,18-29,h,Emmanuel Macron,-1.0,scores_3_neg,irv_2,scores_3_pos,majority_judgement_7
901,2022-04-11,FR,superieur,prive,30-39,h,Jean-Luc Mélenchon,-2.0,approval,irv_1,scores_3_neg,majority_judgement_5
902,2022-04-11,FR,superieur,etudiant,18-29,f,Jean-Luc Mélenchon,-1.0,approval,borda,scores_4_pos,majority_judgement_5
903,2022-04-11,FR,superieur,chomage,18-29,f,Jean-Luc Mélenchon,-1.0,approval,irv_1,scores_3_neg,majority_judgement_7
904,2022-04-11,FR,superieur,liberal,40-49,h,Jean-Luc Mélenchon,-2.0,approval,irv_1,scores_4_neg,majority_judgement_5
